15641,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,,5.0,5.0,4.0,,5.0,5.0,,,5.0,,,4.0,5.0,5.0,4.0,5.0,,,4.0,4.0,5.0,5.0,5.0,,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,,,4.0,4.0,,5.0,4.0,5.0,,4.0,,4.0,4.0,,,,4.0,4.0,,4.0,,,4.0,5.0,,5.0,4.0,,,4.0,,,,,,,,5.0,5.0,,,,,4.0,,4.0,,4.0,5.0,5.0,,4.0,,,,5.0,,,4.0,,,,,,5.0,4.0,,4.0,,,5.0,5.0,4.0,,,,5.0,,,,,,,4.0,,,,5.0,,,,,5.0,,5.0,,4.0,,,4.0,,4.0,5.0,,,,,,,5.0,5.0,,,5.0,,4.0,,,,,,4.0,4.0,,,,,,,,,,,5.0,,,,,4.0,,
15664,,3.0,2.0,4.0,4.0,,5.0,5.0,3.0,4.0,,,4.0,5.0,4.0,,,3.0,4.0,,4.0,,3.0,4.0,1.0,4.0,4.0,4.0,5.0,,,5.0,4.0,,5.0,4.0,5.0,4.0,,4.0,,4.0,4.0,5.0,,5.0,,4.0,2.0,5.0,,3.0,3.0,4.0,,1.0,,5.0,4.0,,,4.0,,4.0,,,,,,5.0,,,,,,4.0,,,4.0,,,,5.0,,5.0,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,5.0,,,5.0,5.0,,4.0,,4.0,,,,,,5.0,5.0,4.0,5.0,,,4.0,5.0,,,,,,,,,,5.0,5.0,,,,4.0,5.0,,5.0,4.0,,,,,,,,,,,,,,5.0,,,,4.0,,,,,5.0,,,,,,5.0,,,,,,4.0,,,4.0,,,,,,,,,,
15737,2.0,4.0,1.0,4.0,5.0,,5.0,5.0,1.0,2.0,2.0,,5.0,4.0,4.0,1.0,,3.0,4.0,,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,,,4.0,,,3.0,,3.0,2.0,,1.0,,2.0,2.0,1.0,,4.0,,,1.0,4.0,,1.0,,5.0,5.0,1.0,3.0,3.0,,4.0,,,2.0,,5.0,3.0,,2.0,,5.0,,,,4.0,,1.0,,,2.0,5.0,,3.0,3.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,5.0,,,,,,,,,5.0,,5.0,,,,,,,,5.0,3.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,5.0,,,,,,4.0,,,,,,5.0,,,,,,,,5.0,,,,5.0,,4.0,,,3.0,,,,,,3.0,3.0,,4.0,,,,
15744,,5.0,5.0,,,5.0,,,,,,5.0,,5.0,5.0,5.0,,,,,5.0,5.0,,,,5.0,5.0,,5.0,,5.0,5.0,,,,5.0,5.0,5.0,,,5.0,,5.0,,,5.0,5.0,,,,5.0,,,5.0,5.0,,,5.0,5.0,5.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,,,,,,5.0,,,5.0,5.0,,5.0,,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0,,,,5.0,,,,,5.0,,,,5.0,5.0,,,5.0,,,,5.0,,,,5.0,5.0,5.0,5.0,,,,5.0,,,,5.0,,5.0,,5.0,,,,,,,,5.0,,,5.0,,5.0,,5.0,,,5.0,,5.0,5.0,,5.0,5.0,,5.0,,,,,,,,,,,,,,5.0,,,5.0,5.0,,5.0,,,,,,,,5.0,,,,,,,,
15767,,5.0,1.0,,,,5.0,,,2.0,4.0,,5.0,4.0,2.0,3.0,,,5.0,,,1.0,,,,1.0,,4.0,3.0,3.0,,3.0,3.0,,4.0,,,3.0,,1.0,,1.0,4.0,1.0,3.0,,,5.0,,4.0,,,2.0,5.0,4.0,,1.0,3.0,,,2.0,4.0,2.0,,4.0,3.0,,,,3.0,4.0,3.0,,,1.0,2.0,,2.0,3.0,,,3.0,3.0,1.0,,1.0,,,5.0,,,2.0,,4.0,4.0,,3.0,4.0,,2.0,2.0,,4.0,,,,3.0,,4.0,,4.0,,3.0,,,3.0,,,2.0,2.0,,,,4.0,,,,,,,,2.0,1.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,4.0,,,,,,,,
15773,5.0,5.0,5.0,5.0,2.0,,,5.0,4.0,,,,3.0,3.0,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,4.0,5.0,2.0,5.0,,,5.0,,4.0,,3.0,,3.0,,2.0,,,,3.0,5.0,5.0,,5.0,,,,5.0,3.0,4.0,4.0,,,,,4.0,,4.0,,,,,,,4.0,,5.0,,,5.0,,,4.0,,2.0,,4.0,4.0,,,4.0,4.0,,3.0,3.0,,,,,5.0,,,,1.0,,,,3.0,,,4.0,,,,,4.0,3.0,3.0,3.0,,,5.0,5.0,,,,,,2.0,,,,,,,3.0,,5.0,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,4.0,,,,,,,,,4.0,,,,3.0,,4.0,,,,3.0,,,,5.0,4.0,,,,,5.0,,,
15813,5.0,5.0,4.0,5.0,3.0,,5.0,5.0,,5.0,,,4.0,,,,5.0,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,,5.0,3.0,3.0,,,,3.0,,,,,,,,,5.0,5.0,,3.0,,5.0,,4.0,5.0,,4.0,4.0,5.0,3.0,4.0,,4.0,,5.0,,5.0,5.0,,,5.0,,,,4.0,,,,,5.0,5.0,,3.0,4.0,5.0,5.0,,4.0,4.0,,2.0,5.0,,5.0,,,4.0,5.0,3.0,,,4.0,,,,,,,,,,5.0,,,,4.0,,5.0,,,3.0,,,,,,,,5.0,,5.0,5.0,,,,,5.0,,4.0,,,,,,,,,4.0,,,,,5.0,,,,5.0,3.0,,,,4.0,5.0,,,4.0,4.0,5.0,4.0,,4.0,,,,5.0,,,5.0,,,,,,,,,,,5.0,,,,,,,,,3.0,,5.0,3.0,,,,
15935,,5.0,,5.0,5.0,,1.0,5.0,4.0,5.0,,,3.0,5.0,5.0,,,5.0,1.0,,,,5.0,5.0,5.0,5.0,5.0,,5.0,,5.0,5.0,,,5.0,,,5.0,,5.0,,5.0,5.0,,,,5.0,3.0,,3.0,,,,1.0,3.0,,5.0,5.0,5.0,,,,5.0,,1.0,5.0,,,,,5.0,2.0,,,,5.0,,2.0,5.0,,,,5.0,4.0,,3.0,5.0,,,4.0,,,5.0,,5.0,,5.0,,,5.0,,5.0,5.0,,,,4.0,,,,2.0,5.0,,5.0,,5.0,,,5.0,1.0,,,,1.0,5.0,1.0,5.0,4.0,5.0,,,3.0,5.0,3.0,,,,,,,,,,,,,,1.0,,,5.0,1.0,,,,,5.0,5.0,1.0,,5.0,4.0,1.0,4.0,1.0,5.0,,,,1.0,4.0,,4.0,,5.0,1.0,,,,,,5.0,,5.0,5.0,,,,,,,5.0,1.0,5.0,5.0,,,5.0,,
16009,3.0,5.0,1.0,,,2.0,5.0,,3.0,5.0,5.0,,5.0,,3.0,4.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,,,,,,3.0,4.0,4.0,5.0,4.0,2.0,,4.0,4.0,2.0,,3.0,,4.0,1.0,,1.0,1.0,1.0,,,1.0,,2.0,3.0,,,5.0,4.0,4.0,5.0,,4.0,4.0,,2.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,,3.0,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,4.0,5.0,,4.0,5.0,,3.0,5.0,4.0,,,3.0,,5.0,,4.0,,4.0,1.0,,,,3.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,5.0,,,,,,,5.0,,,,4.0,,,,,,,,,,4.0,,4.0,,,4.0,,,,
16050,5.0,5.0,1.0,,4.0,,5.0,5.0,2.0,,4.0,4.0,5.0,5.0,,,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,,,,4.0,5.0,,,5.0,3.0,4.0,4.0,3.0,,4.0,,,4.0,3.0,4.0,4.0,1.0,,2.0,1.0,4.0,,,1.0,3.0,,,4.0,,4.0,,3.0,,,,4.0,3.0,4.0,5.0,,1.0,,,,,,,,,4.0,,3.0,,,,,,5.0,4.0,,,,,,,,,5.0,5.0,,,5.0,,,,,,,,,5.0,,4.0,,5.0,3.0,,5.0,,,,,,,4.0,,,,,5.0,,3.0,4.0,,,,,,,,,5.0,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,,,5.0,,,,,,5.0,,5.0,,
16194,4.0,5.0,3.0,5.0,3.0,,,5.0,4.0,,5.0,,,,,5.0,4.0,,5.0,3.0,5.0,,,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,,,,,5.0,,4.0,,,4.0,3.0,,,4.0,4.0,4.0,3.0,5.0,,3.0,,2.0,,3.0,,4.0,,3.0,,4.0,4.0,,5.0,,4.0,,,,4.0,,,,,,,,5.0,5.0,2.0,,5.0,5.0,,,,,,,,4.0,4.0,,4.0,,,4.0,,,,,,4.0,,4.0,5.0,4.0,,,5.0,,,4.0,,4.0,4.0,,,2.0,,2.0,5.0,,,,4.0,5.0,,,5.0,,,4.0,,4.0,,5.0,,,4.0,,,5.0,,,5.0,,,,5.0,,5.0,3.0,,,,,,,,,,,,,,,5.0,,,3.0,5.0,4.0,,,,,,4.0,5.0,,,,,,,,,,5.0,,4.0,,,,,,,
16303,5.0,,3.0,5.0,4.0,3.0,,4.0,4.0,2.0,5.0,4.0,,3.0,4.0,4.0,5.0,,,5.0,5.0,4.0,,,5.0,5.0,5.0,4.0,,3.0,4.0,5.0,4.0,2.0,5.0,,,4.0,5.0,3.0,,,5.0,,5.0,4.0,4.0,3.0,3.0,,,3.0,,5.0,,3.0,5.0,4.0,4.0,4.0,5.0,,5.0,4.0,5.0,5.0,,4.0,3.0,,,5.0,,,,2.0,,,,,4.0,,,,,,,,,5.0,,,5.0,,,,,4.0,,,5.0,,,,4.0,5.0,,,4.0,,,,4.0,,3.0,5.0,,,4.0,,,4.0,,,3.0,,,,,,,5.0,,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,
16522,1.0,5.0,1.0,3.0,3.0,,4.0,4.0,3.0,4.0,4.0,,5.0,5.0,4.0,3.0,1.0,5.0,3.0,1.0,5.0,,5.0,5.0,5.0,4.0,5.0,4.0,3.0,,,3.0,4.0,,3.0,,,,,,,2.0,5.0,1.0,3.0,2.0,,4.0,1.0,,,1.0,,,5.0,,,1.0,,,,,4.0,,4.0,5.0,5.0,,,5.0,1.0,,1.0,,,,,,2.0,,4.0,,5.0,,,,5.0,,,,,,4.0,,4.0,,,,,,,,5.0,,,,5.0,,,,4.0,,,,,,4.0,2.0,,,,,3.0,,4.0,,,,3.0,,,,5.0,2.0,,,,,,,,,,5.0,,,3.0,3.0,,,1.0,3.0,,,,,,1.0,,,,,,3.0,2.0,,3.0,3.0,,3.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,4.0,,,,2.0
16569,,,1.0,,,5.0,5.0,,,,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,,4.0,,4.0,4.0,,5.0,4.0,,4.0,2.0,5.0,3.0,,,3.0,4.0,4.0,,,,5.0,,,,2.0,5.0,5.0,,,,1.0,,2.0,4.0,,2.0,,,,4.0,5.0,,,,5.0,,,,5.0,5.0,,1.0,5.0,,,5.0,,4.0,4.0,,,5.0,,,3.0,5.0,,,5.0,,,,,3.0,,,,,4.0,5.0,,5.0,5.0,,,,,,,2.0,,,,,,2.0,3.0,5.0,,,,5.0,4.0,,4.0,,3.0,,,,,,,,,,,,,,,,5.0,,,5.0,5.0,,,4.0,,3.0,,,,5.0,4.0,,,5.0,4.0,,,,,3.0,,,5.0,,,3.0,,,,,3.0,,3.0,4.0,,,,5.0,,,,,3.0,,,,5.0,,5.0,,5.0,,4.0
16680,4.0,5.0,2.0,5.0,5.0,4.0,5.0,,4.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,5.0,4.0,4.0,2.0,,5.0,,2.0,4.0,3.0,,5.0,4.0,,4.0,5.0,,4.0,2.0,,,2.0,,,4.0,2.0,,4.0,,,,,3.0,2.0,,5.0,5.0,,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,1.0,,4.0,2.0,,3.0,,,3.0,4.0,3.0,5.0,4.0,1.0,,,4.0,4.0,,,4.0,,,,,,,,,,,,4.0,,,3.0,4.0,,3.0,,4.0,,4.0,,4.0,,,,5.0,,,,4.0,,,4.0,4.0,,3.0,,,,4.0,,,,,,,,,3.0,,3.0,,3.0,,,,,,4.0,,,4.0,,,,,5.0,,3.0,,,,,3.0,,,,,,,,
16964,4.0,4.0,3.0,5.0,,,5.0,,2.0,3.0,4.0,,3.0,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,5.0,,,3.0,3.0,,4.0,,5.0,3.0,,4.0,,3.0,,,4.0,3.0,5.0,,2.0,,,3.0,3.0,,4.0,4.0,,,3.0,4.0,,5.0,4.0,2.0,,4.0,3.0,,,,,,,,3.0,3.0,,,4.0,,,,,,,,,,,,,,4.0,,3.0,,,3.0,,3.0,,4.0,,,,,,,,,,,4.0,3.0,,,3.0,2.0,,,,,5.0,,3.0,,3.0,4.0,,,,,,,,,,,,,,,3.0,4.0,,,4.0,5.0,4.0,,,5.0,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,,4.0,,,,4.0,,,,2.0,,,,,,,4.0,,,,,,4.0,,
17105,4.0,4.0,,5.0,2.0,,,,3.0,,3.0,,4.0,4.0,4.0,3.0,3.0,4.0,,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,3.0,,3.0,4.0,,,5.0,,,5.0,,,4.0,2.0,4.0,4.0,,4.0,,,,,4.0,,3.0,4.0,,,3.0,,3.0,,5.0,5.0,,,,4.0,5.0,,,,,,,,,,,4.0,,4.0,,,,,,4.0,,,,,,,3.0,3.0,,,,,,3.0,,3.0,,4.0,,,5.0,,,,,4.0,5.0,,4.0,3.0,,3.0,4.0,4.0,5.0,,4.0,,,,4.0,,,3.0,,,4.0,,3.0,,,4.0,,5.0,,,5.0,,,4.0,,,3.0,4.0,,,,,3.0,,,5.0,5.0,3.0,5.0,,,,4.0,,,,,,4.0,,,4.0,3.0,4.0,,,,,,,,,,,,,3.0,5.0,,,,,,2.0
17199,4.0,3.0,2.0,4.0,4.0,,,3.0,,5.0,4.0,,4.0,4.0,,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,,4.0,4.0,3.0,,,,3.0,,3.0,,,,5.0,,4.0,,5.0,,,,,1.0,3.0,,4.0,,,,,,,4.0,5.0,,,,4.0,,,,,,,,4.0,3.0,,,,,,,4.0,3.0,,,,,3.0,,,,4.0,4.0,,,,4.0,,3.0,,,5.0,,,,,3.0,,,4.0,,,,,3.0,,,,4.0,,,5.0,,4.0,,3.0,3.0,,,3.0,,,,,3.0,,4.0,,,,,3.0,,,,,4.0,,,3.0,,,3.0,,,4.0,,,,,,,,,,,,3.0,4.0,,,,,,,5.0,,,,,,,,4.0,,4.0,,,,4.0,,,,5.0,,,,3.0,
17207,5.0,5.0,3.0,,2.0,,,,4.0,,4.0,4.0,4.0,,,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,,4.0,3.0,4.0,,,3.0,5.0,3.0,4.0,,4.0,,,4.0,2.0,3.0,3.0,,,5.0,,,4.0,,4.0,3.0,4.0,,5.0,,2.0,,,3.0,,4.0,,,4.0,,,,,,,,,3.0,4.0,,,,,,,,,,,3.0,,,4.0,,,,,3.0,,1.0,,,4.0,,3.0,,,4.0,,4.0,,5.0,,,,4.0,,,,,,,,,,,3.0,4.0,,,4.0,3.0,4.0,4.0,,4.0,,4.0,4.0,5.0,,3.0,4.0,,4.0,,,4.0,3.0,,,5.0,,4.0,,,,,,,,,5.0,,,4.0,,3.0,4.0,4.0,4.0,,,,4.0,,,3.0,,4.0,5.0,,,,3.0,,,,,,,,,3.0,,,,,,3.0
17440,5.0,,5.0,,,,4.0,3.0,,,4.0,,,4.0,4.0,,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,4.0,,5.0,3.0,4.0,,,,,4.0,5.0,3.0,4.0,4.0,,,,4.0,,4.0,5.0,,,5.0,4.0,,3.0,5.0,4.0,,,,,4.0,4.0,,,3.0,4.0,,,5.0,4.0,,5.0,,,,,,4.0,,,,3.0,,,,,,4.0,4.0,,,3.0,,,,4.0,,,,,,4.0,,,,4.0,5.0,,,4.0,,,4.0,,5.0,,,,3.0,,,4.0,5.0,4.0,,3.0,,,,,4.0,5.0,4.0,,,,,,,,,,5.0,,,3.0,,,,3.0,,,,,,5.0,,4.0,,2.0,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,5.0,,3.0,,,,,,3.0,,,,,,5.0,
17579,5.0,5.0,5.0,4.0,5.0,,4.0,3.0,5.0,4.0,5.0,5.0,,,4.0,5.0,,,4.0,,,4.0,,,5.0,,,,4.0,,5.0,4.0,4.0,,,5.0,5.0,5.0,5.0,,,3.0,4.0,5.0,,5.0,4.0,,,5.0,5.0,,,,3.0,,3.0,,4.0,,4.0,4.0,5.0,4.0,,4.0,5.0,5.0,,,,,,,3.0,,4.0,3.0,,3.0,,,,4.0,4.0,,5.0,,,,,,4.0,,,,,5.0,,4.0,,,,2.0,,,,,3.0,,,,,,5.0,,,4.0,,2.0,,,,,,,,5.0,,5.0,,3.0,4.0,,,,,5.0,3.0,,5.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,,,3.0,,4.0,,,,,,,,,5.0,,,,3.0,,,,,,,,,,,5.0,5.0,5.0,3.0,
17613,4.0,4.0,3.0,4.0,5.0,,4.0,5.0,3.0,4.0,4.0,,3.0,,,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,3.0,4.0,,,4.0,,3.0,3.0,3.0,3.0,,3.0,4.0,,,,3.0,,3.0,,,3.0,,5.0,3.0,3.0,,3.0,,4.0,,,4.0,,,3.0,3.0,4.0,,,,,,,2.0,,,2.0,,3.0,4.0,,,3.0,,,,,,,,,3.0,,5.0,,,3.0,,,3.0,,,5.0,,4.0,,,,,,,4.0,,,3.0,,,,3.0,,,,,,4.0,4.0,,,,3.0,2.0,,,,3.0,,,,,,5.0,2.0,,,,,,,,,,,,,,4.0,,4.0,,,4.0,,4.0,,,,,,4.0,,,,,,,4.0,,4.0,,3.0,4.0,,,,,,,,,,,3.0,,,,,,3.0,
17804,5.0,5.0,3.0,4.0,4.0,,4.0,3.0,2.0,5.0,,,,5.0,4.0,4.0,,,5.0,,,3.0,,,,,,2.0,3.0,,3.0,3.0,4.0,,5.0,,4.0,3.0,5.0,4.0,,4.0,3.0,2.0,,,,,,,,,3.0,2.0,,,3.0,4.0,4.0,,,3.0,4.0,,3.0,,,,,,,,,,3.0,4.0,,,4.0,4.0,,4.0,4.0,,,,,,4.0,3.0,,,5.0,,4.0,,,,,4.0,,,,,,4.0,4.0,,,,,,,3.0,3.0,5.0,2.0,3.0,,4.0,,,3.0,,3.0,,4.0,3.0,5.0,,5.0,3.0,,2.0,,,,,,,3.0,,3.0,,,,,,,,3.0,,3.0,,,,3.0,,,,,2.0,,4.0,,,,3.0,,,,,3.0,,4.0,,4.0,3.0,,,,4.0,,,5.0,,,,,,,,,,3.0,,,,4.0,
17832,5.0,,2.0,5.0,5.0,4.0,5.0,4.0,,4.0,,3.0,4.0,,,5.0,,4.0,5.0,,,5.0,4.0,,,,,,,5.0,,5.0,,3.0,4.0,,,4.0,4.0,,,5.0,,,4.0,5.0,,,,,,,,,4.0,,,5.0,,,4.0,,,,4.0,,3.0,5.0,4.0,,2.0,,,,,,,,,,4.0,,4.0,,,5.0,,,,,,,5.0,,,2.0,2.0,,2.0,5.0,,,,5.0,4.0,4.0,,4.0,,,,,,,,4.0,4.0,,,5.0,4.0,5.0,,4.0,5.0,5.0,5.0,3.0,,,4.0,,,4.0,,,,5.0,,,,5.0,,5.0,,,,4.0,,,,4.0,,4.0,,,5.0,2.0,,,,4.0,,4.0,4.0,,4.0,,4.0,5.0,,,5.0,,5.0,,4.0,,,1.0,,3.0,4.0,,,,,,,,,5.0,,4.0,,,4.0,,,
18031,5.0,,3.0,5.0,5.0,1.0,5.0,,3.0,,4.0,,,,5.0,3.0,3.0,5.0,,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,,,5.0,5.0,,5.0,,4.0,,,4.0,,,3.0,,,,5.0,5.0,5.0,,3.0,,,3.0,,,,3.0,5.0,,,4.0,,,,5.0,,,5.0,3.0,,,,5.0,,,,,5.0,,,,,,,5.0,,5.0,,,4.0,5.0,,,,,,,,,,5.0,,,,2.0,,,4.0,,5.0,5.0,,,3.0,,4.0,,,,,4.0,5.0,4.0,,,,,5.0,4.0,,,,,,,4.0,,,3.0,5.0,,,,5.0,5.0,,,,,,,,,,,,5.0,,,,5.0,,,,,,4.0,,5.0,,5.0,,,,,,5.0,,,,5.0,5.0,5.0,,,,4.0,,5.0,5.0,,,,,,,,5.0,,,
18093,4.0,4.0,2.0,,4.0,,2.0,4.0,3.0,4.0,2.0,,4.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,,2.0,4.0,,3.0,5.0,2.0,,,,1.0,1.0,,2.0,4.0,4.0,3.0,,,,3.0,4.0,,4.0,2.0,,,,3.0,,,2.0,3.0,4.0,,,2.0,,4.0,,4.0,2.0,3.0,,3.0,3.0,3.0,,5.0,2.0,,,,,2.0,4.0,,3.0,3.0,,,2.0,,4.0,,3.0,,4.0,3.0,,,,4.0,,,,,,,4.0,,3.0,,,,4.0,,,,4.0,,,,,3.0,4.0,,,3.0,,,2.0,4.0,,,,,4.0,,,,,3.0,,,,3.0,,,,,,3.0,,,,,,4.0,4.0,,,,,,2.0,4.0,,,,,,5.0,,4.0,,,,,,,2.0,,,,,,,,,5.0,,,2.0,,,,,,4.0,,,,4.0,4.0,,,,
18224,5.0,5.0,3.0,5.0,4.0,,,4.0,,,,,5.0,,4.0,,5.0,5.0,,,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,,4.0,5.0,5.0,,,5.0,,3.0,,4.0,3.0,5.0,3.0,4.0,,5.0,,5.0,3.0,5.0,,3.0,,3.0,3.0,3.0,5.0,4.0,,,,,,4.0,,,,,,,2.0,,,,,,4.0,,,,,5.0,,,5.0,,3.0,,4.0,5.0,,,5.0,5.0,,,,,,,,5.0,,5.0,,5.0,3.0,,,,2.0,5.0,,,4.0,,,5.0,,,,,3.0,,4.0,4.0,,5.0,3.0,,,4.0,,,,,,,,,,,,,,,3.0,,5.0,,,,3.0,,,,,,2.0,,,,,4.0,,5.0,,,,,,,,,,,,3.0,,,,4.0,,4.0,,,,,,5.0,4.0,,,,,5.0,,,,
18313,5.0,5.0,5.0,5.0,2.0,,5.0,1.0,5.0,5.0,,,,1.0,,,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,1.0,5.0,,,,5.0,5.0,,5.0,,4.0,4.0,5.0,5.0,5.0,,,5.0,5.0,,5.0,4.0,1.0,1.0,5.0,5.0,,5.0,,,5.0,4.0,,,,,,,,,1.0,5.0,,,5.0,5.0,,4.0,5.0,,,1.0,,5.0,,,,5.0,,,,5.0,,,,5.0,,,1.0,5.0,,,5.0,,,,,5.0,,,5.0,,3.0,4.0,5.0,3.0,3.0,,,,,4.0,,,1.0,1.0,3.0,,,,3.0,,2.0,,,,,,,,,4.0,5.0,,,,,,3.0,2.0,1.0,,,,,,,2.0,,,2.0,1.0,5.0,,5.0,,,,,,5.0,5.0,,5.0,3.0,3.0,2.0,,,5.0,,,1.0,,,,1.0,,,4.0,,,1.0,,4.0,,1.0,5.0,
18411,5.0,4.0,4.0,4.0,4.0,5.0,,,4.0,,4.0,,,,,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,4.0,5.0,4.0,3.0,,4.0,5.0,,3.0,,3.0,,3.0,,4.0,4.0,5.0,5.0,,3.0,,,3.0,,,,3.0,4.0,,,3.0,,,3.0,4.0,,3.0,5.0,4.0,,,4.0,3.0,,,,,4.0,,,,4.0,,,5.0,4.0,,4.0,,4.0,,,,4.0,,5.0,,,5.0,,3.0,,,,,,3.0,3.0,,4.0,,3.0,3.0,5.0,,,,3.0,,3.0,,,,,,,,3.0,,,,,,2.0,,,,,5.0,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,4.0,,5.0,,4.0,5.0,,,3.0,,,,,,5.0,,,2.0,,5.0,,,,,3.0,,,,,,,4.0,,,,,,
18579,5.0,5.0,,5.0,4.0,,,3.0,3.0,5.0,3.0,,5.0,,4.0,4.0,4.0,3.0,,3.0,,1.0,4.0,5.0,5.0,4.0,4.0,4.0,,,4.0,,,,4.0,5.0,5.0,5.0,4.0,3.0,,4.0,,,4.0,,4.0,3.0,,4.0,,,,,5.0,,,4.0,4.0,,,,4.0,,,,,,,4.0,,,,,3.0,4.0,,,,4.0,,,,,,,4.0,,,,,,5.0,4.0,,,,4.0,,,4.0,5.0,5.0,,,,,2.0,,,4.0,4.0,,,3.0,,4.0,,,4.0,,,,,4.0,,3.0,,4.0,,,3.0,,,,4.0,,4.0,,,,,3.0,,,,4.0,,,4.0,,,,,,,,4.0,,,,,,4.0,,,,3.0,,,,,,3.0,4.0,,5.0,,,3.0,,5.0,,,4.0,,4.0,,,4.0,,5.0,,5.0,5.0,3.0,,,,
18685,3.0,,,5.0,5.0,,5.0,5.0,,5.0,4.0,,5.0,5.0,,,,3.0,5.0,3.0,,,3.0,3.0,3.0,,3.0,5.0,,,4.0,4.0,4.0,,,5.0,4.0,,4.0,,,,4.0,,,4.0,,4.0,,5.0,,,,4.0,5.0,,,5.0,,4.0,,,3.0,,5.0,,,,,5.0,,,,,,4.0,,,,3.0,,,4.0,4.0,4.0,4.0,4.0,,,,,,,4.0,3.0,,,,,,,,5.0,3.0,,,,4.0,,,5.0,4.0,,5.0,4.0,4.0,,,5.0,,4.0,,4.0,5.0,,,4.0,,,,4.0,,,3.0,,,,,,,,,,,,,4.0,,,,4.0,,3.0,4.0,4.0,5.0,,,5.0,,4.0,,,,,,,,4.0,,,,,,,4.0,3.0,,,,,,,4.0,,,4.0,,,,,3.0,,,,5.0,,,,4.0
